dgns_cd,longdesc,shortdesc,version,fyear,,
Infectious disease specialist,"Tuberculoma of brain, bacteriological or histological examination not done",Tubrcloma brain-no exam,32,2015,,
Infectious disease specialist,"Tuberculoma of brain, bacteriological or histological examination unknown (at present)",Tubrclma brain-exam unkn,32,2015,,
Infectious disease specialist,"Tuberculoma of brain, tubercle bacilli found (in sputum) by microscopy",Tubrcloma brain-micro dx,32,2015,,
Infectious disease specialist,"Tuberculoma of brain, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Tubrcloma brain-cult dx,32,2015,,
Infectious disease specialist,"Tuberculoma of brain, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Tubrcloma brain-histo dx,32,2015,,
Infectious disease specialist,"Tuberculoma of brain, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Tubrcloma brain-oth test,32,2015,,
Infectious disease specialist,"Tuberculous abscess of brain, unspecified",TB brain abscess-unspec,32,2015,,
Infectious disease specialist,"Tuberculous abscess of brain, bacteriological or histological examination not done",TB brain abscess-no exam,32,2015,,
Infectious disease specialist,"Tuberculous abscess of brain, bacteriological or histological examination unknown (at present)",TB brain absc-exam unkn,32,2015,,
Infectious disease specialist,"Tuberculous abscess of brain, tubercle bacilli found (in sputum) by microscopy",TB brain absc-micro dx,32,2015,,
Infectious disease specialist,"Tuberculous abscess of brain, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB brain abscess-cult dx,32,2015,,
Infectious disease specialist,"Tuberculous abscess of brain, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB brain absc-histo dx,32,2015,,
Infectious disease specialist,"Tuberculous abscess of brain, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB brain absc-oth test,32,2015,,
Infectious disease specialist,"Tuberculoma of spinal cord, unspecified",Tubrclma sp cord-unspec,32,2015,,
Infectious disease specialist,"Tuberculoma of spinal cord, bacteriological or histological examination not done",Tubrclma sp cord-no exam,32,2015,,
Infectious disease specialist,"Tuberculoma of spinal cord, bacteriological or histological examination unknown (at present)",Tubrclma sp cd-exam unkn,32,2015,,
Infectious disease specialist,"Tuberculoma of spinal cord, tubercle bacilli found (in sputum) by microscopy",Tubrclma sp crd-micro dx,32,2015,,
Infectious disease specialist,"Tuberculoma of spinal cord, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Tubrclma sp cord-cult dx,32,2015,,
Infectious disease specialist,"Tuberculoma of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Tubrclma sp crd-histo dx,32,2015,,
Infectious disease specialist,"Tuberculoma of spinal cord, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Tubrclma sp crd-oth test,32,2015,,
Infectious disease specialist,"Tuberculous abscess of spinal cord, unspecified",TB sp crd abscess-unspec,32,2015,,
Infectious disease specialist,"Tuberculous abscess of spinal cord, bacteriological or histological examination not done",TB sp crd absc-no exam,32,2015,,
Infectious disease specialist,"Tuberculous abscess of spinal cord, bacteriological or histological examination unknown (at present)",TB sp crd absc-exam unkn,32,2015,,
Infectious disease specialist,"Tuberculous abscess of spinal cord, tubercle bacilli found (in sputum) by microscopy",TB sp crd absc-micro dx,32,2015,,
Infectious disease specialist,"Tuberculous abscess of spinal cord, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB sp crd absc-cult dx,32,2015,,
Infectious disease specialist,"Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB sp crd absc-histo dx,32,2015,,
Infectious disease specialist,"Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB sp crd absc-oth test,32,2015,,
Infectious disease specialist,"Tuberculous encephalitis or myelitis, unspecified",TB encephalitis-unspec,32,2015,,
Infectious disease specialist,"Tuberculous encephalitis or myelitis, bacteriological or histological examination not done",TB encephalitis-no exam,32,2015,,
Infectious disease specialist,"Tuberculous encephalitis or myelitis, bacteriological or histological examination unknown (at present)",TB encephalit-exam unkn,32,2015,,
Infectious disease specialist,"Tuberculous encephalitis or myelitis, tubercle bacilli found (in sputum) by microscopy",TB encephalitis-micro dx,32,2015,,
Infectious disease specialist,"Tuberculous encephalitis or myelitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB encephalitis-cult dx,32,2015,,
Infectious disease specialist,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB encephalitis-histo dx,32,2015,,
Infectious disease specialist,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB encephalitis-oth test,32,2015,,
Infectious disease specialist,"Other specified tuberculosis of central nervous system, unspecified",Cns TB NEC-unspec,32,2015,,
Infectious disease specialist,"Other specified tuberculosis of central nervous system, bacteriological or histological examination not done",Cns TB NEC-no exam,32,2015,,
Infectious disease specialist,"Other specified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)",Cns TB NEC-exam unkn,32,2015,,
Infectious disease specialist,"Other specified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy",Cns TB NEC-micro dx,32,2015,,
Infectious disease specialist,"Other specified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Cns TB NEC-cult dx,32,2015,,
Infectious disease specialist,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Cns TB NEC-histo dx,32,2015,,
Infectious disease specialist,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Cns TB NEC-oth test,32,2015,,
Infectious disease specialist,"Unspecified tuberculosis of central nervous system, unspecified",Cns TB NOS-unspec,32,2015,,
Infectious disease specialist,"Unspecified tuberculosis of central nervous system, bacteriological or histological examination not done",Cns TB NOS-no exam,32,2015,,
Infectious disease specialist,"Unspecified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)",Cns TB NOS-exam unkn,32,2015,,
Infectious disease specialist,"Unspecified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy",Cns TB NOS-micro dx,32,2015,,
Infectious disease specialist,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Cns TB NOS-cult dx,32,2015,,
Infectious disease specialist,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Cns TB NOS-histo dx,32,2015,,
Infectious disease specialist,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Cns TB NOS-oth test,32,2015,,
Infectious disease specialist,"Tuberculous peritonitis, unspecified",TB peritonitis-unspec,32,2015,,
Infectious disease specialist,"Tuberculous peritonitis, bacteriological or histological examination not done",TB peritonitis-no exam,32,2015,,
Infectious disease specialist,"Tuberculous peritonitis, bacteriological or histological examination unknown (at present)",TB peritonitis-exam unkn,32,2015,,
Infectious disease specialist,"Tuberculous peritonitis, tubercle bacilli found (in sputum) by microscopy",TB peritonitis-micro dx,32,2015,,
Infectious disease specialist,"Tuberculous peritonitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB peritonitis-cult dx,32,2015,,
Infectious disease specialist,"Tuberculous peritonitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB peritonitis-histo dx,32,2015,,
Infectious disease specialist,"Tuberculous peritonitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB peritonitis-oth test,32,2015,,
Infectious disease specialist,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, unspecified",Intestinal TB NEC-unspec,32,2015,,
Infectious disease specialist,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, bacteriological or histological examination not done",Intestin TB NEC-no exam,32,2015,,
Infectious disease specialist,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, bacteriological or histological examination unknown (at present)",Intest TB NEC-exam unkn,32,2015,,
Infectious disease specialist,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli found (in sputum) by microscopy",Intestin TB NEC-micro dx,32,2015,,
Infectious disease specialist,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Intestin TB NEC-cult dx,32,2015,,
Infectious disease specialist,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Intestin TB NEC-histo dx,32,2015,,
Infectious disease specialist,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Intestin TB NEC-oth test,32,2015,,
Infectious disease specialist,"Tuberculosis of vertebral column, unspecified",TB of vertebra-unspec,32,2015,,
Infectious disease specialist,"Tuberculosis of vertebral column, bacteriological or histological examination not done",TB of vertebra-no exam,32,2015,,
Infectious disease specialist,"Tuberculosis of vertebral column, bacteriological or histological examination unknown (at present)",TB of vertebra-exam unkn,32,2015,,
Infectious disease specialist,"Tuberculosis of vertebral column, tubercle bacilli found (in sputum) by microscopy",TB of vertebra-micro dx,32,2015,,
Infectious disease specialist,"Tuberculosis of vertebral column, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB of vertebra-cult dx,32,2015,,
